timestamp,pass,scenario,lvl,br_kbps,conf,reward,avg20,util,thr_mbps,loss_pct,rtt_ms,cpu_pct,mem_pct,thermal_c,battery,encoding_delay_ms
2026-05-30T10:41:37.936062,3,thermal_throttling_start,0,150,0.1376,-0.1977,-0.3147,0.027,5.55,0.0,81.8,23.5,58.0,88,0.7,17.98
2026-05-30T10:41:39.810446,3,thermal_throttling_start,4,2400,0.1614,-0.0105,-0.3171,0.451,5.32,0.0,82.3,23.0,57.9,88,0.7,66.38
2026-05-30T10:41:59.997242,3,thermal_throttling_start,5,4800,0.2652,-0.0854,-0.0854,0.862,5.57,0.0,81.5,23.9,62.5,88,0.7,118.0
2026-05-30T10:42:01.844777,3,thermal_throttling_start,2,600,0.117,-0.1699,-0.1276,0.108,5.56,0.0,81.7,22.8,68.6,88,0.7,27.66
2026-05-30T10:42:03.670210,3,thermal_throttling_start,3,1200,0.1843,-0.1217,-0.1257,0.216,5.56,0.0,82.0,23.0,62.4,88,0.7,40.56
2026-05-30T10:42:05.582333,3,thermal_throttling_start,2,600,0.1067,-0.1698,-0.1367,0.108,5.56,0.0,81.8,22.9,68.3,88,0.7,27.66
2026-05-30T10:42:07.440313,3,thermal_throttling_start,3,1200,0.2395,-0.1282,-0.135,0.216,5.56,0.0,81.5,23.4,68.2,88,0.7,40.56
2026-05-30T10:42:09.345109,3,thermal_throttling_start,3,1200,0.1886,-0.128,-0.1338,0.216,5.56,0.0,81.4,22.9,68.6,88,0.7,40.56
2026-05-30T10:42:11.306955,3,thermal_throttling_start,1,300,0.1156,-0.1916,-0.1421,0.058,5.21,0.0,81.9,23.3,62.5,88,0.7,21.2
2026-05-30T10:42:13.145694,3,thermal_throttling_start,3,1200,0.2134,-0.1212,-0.1395,0.23,5.21,0.0,81.9,23.1,68.9,88,0.7,40.56
2026-05-30T10:42:15.046144,3,thermal_throttling_start,1,300,0.1181,-0.1915,-0.1452,0.054,5.52,0.0,82.1,22.9,68.7,88,0.7,21.2
2026-05-30T10:42:16.956914,3,thermal_throttling_start,4,2400,0.1618,-0.0361,-0.1343,0.431,5.56,0.0,81.8,24.0,62.6,88,0.7,66.38
2026-05-30T10:42:19.071826,3,thermal_throttling_start,2,600,0.1173,-0.1703,-0.1376,0.108,5.55,0.0,82.7,22.8,68.8,88,0.7,27.66
2026-05-30T10:42:20.903062,3,thermal_throttling_start,0,150,0.168,-0.1992,-0.1427,0.027,5.55,0.0,81.5,22.8,62.7,88,0.7,17.98
2026-05-30T10:42:22.855648,3,thermal_throttling_start,5,4800,0.2624,-0.0451,-0.1352,0.808,5.94,0.0,81.6,24.0,68.9,88,0.7,118.0
2026-05-30T10:42:24.680116,3,thermal_throttling_start,4,2400,0.2432,-0.0541,-0.1294,0.403,5.95,0.0,81.4,23.0,62.7,88,0.7,66.38
2026-05-30T10:42:26.513726,3,thermal_throttling_start,0,150,0.1863,-0.1991,-0.1341,0.027,5.57,0.0,81.7,23.0,62.7,88,0.7,17.98
2026-05-30T10:42:29.458571,3,low_battery_powersave,4,2400,0.2515,0.0891,-0.1201,0.487,4.93,0.0,102.2,3.9,68.5,40,0.15,25.31
2026-05-30T10:42:32.961809,3,low_battery_powersave,0,150,0.1621,-0.2029,-0.125,0.035,4.29,0.0,101.9,3.7,68.7,40,0.15,6.86
2026-05-30T10:42:36.302089,3,low_battery_powersave,3,1200,0.1774,-0.0131,-0.1188,0.315,3.81,0.0,102.3,3.7,68.6,40,0.15,15.47
2026-05-30T10:42:41.400760,3,low_battery_powersave,3,1200,0.2198,-0.0398,-0.1146,0.295,4.07,0.0,149.4,3.8,68.6,40,0.15,15.47
2026-05-30T10:42:45.455269,3,low_battery_powersave,4,2400,0.2368,0.183,-0.0997,0.628,3.82,0.0,199.9,4.0,68.7,40,0.15,25.31
2026-05-30T10:42:50.833111,3,low_battery_powersave,5,4800,0.1395,-0.4594,-0.1184,1.353,3.55,0.0,101.8,3.3,68.6,40,0.15,45.0
2026-05-30T10:42:54.320099,3,low_battery_powersave,4,2400,0.351,0.2293,-0.0985,0.652,3.68,0.0,102.1,3.7,68.7,40,0.15,25.31
2026-05-30T10:42:56.544109,3,low_battery_powersave,2,600,0.1679,-0.1185,-0.0983,0.162,3.7,0.0,101.7,4.5,62.5,40,0.15,10.55
2026-05-30T10:43:00.256072,3,low_battery_powersave,3,1200,0.2129,-0.0266,-0.0912,0.303,3.96,0.0,102.3,7.0,68.8,40,0.15,15.47
2026-05-30T10:43:02.558643,3,low_battery_powersave,4,2400,0.2158,0.1886,-0.0753,0.612,3.92,0.0,101.8,6.2,68.7,40,0.15,25.31
2026-05-30T10:43:07.122716,3,low_battery_powersave,5,4800,0.1402,-0.4178,-0.0898,1.309,3.67,0.0,102.4,4.1,68.8,40,0.15,45.0
2026-05-30T10:43:09.334424,3,low_battery_powersave,0,150,0.2191,-0.2081,-0.0906,0.041,3.7,0.0,101.8,6.2,62.7,40,0.15,6.86
2026-05-30T10:43:13.027068,3,low_battery_powersave,0,150,0.1123,-0.2072,-0.0949,0.038,3.96,0.0,101.9,4.6,68.9,40,0.15,6.86
2026-05-30T10:43:15.650732,3,low_battery_powersave,0,150,0.1358,-0.2102,-0.0959,0.04,3.75,0.0,102.4,6.6,68.5,40,0.15,6.86
2026-05-30T10:43:18.101501,3,low_battery_powersave,4,2400,0.1921,0.2247,-0.0828,0.639,3.75,0.0,102.0,1.2,68.6,40,0.15,25.31
2026-05-30T10:43:20.757906,3,low_battery_powersave,2,600,0.1744,-0.1254,-0.0806,0.152,3.96,0.0,101.9,5.9,62.8,40,0.15,10.55
2026-05-30T10:43:25.383226,3,low_battery_powersave,1,300,0.1384,-0.2567,-0.0835,0.071,4.22,0.0,400.0,7.4,68.8,40,0.15,8.09
2026-05-30T10:43:38.149186,3,low_battery_powersave,3,1200,0.3262,-0.1294,-0.0877,0.425,2.83,0.0,529.8,39.0,68.5,95,0.1,68.75
2026-05-30T10:43:48.607127,3,critical_system_stress,0,150,0.148,-0.667,-0.1183,0.107,1.4,0.0,1851.9,45.9,68.5,95,0.1,30.47
2026-05-30T10:44:02.629573,3,critical_system_stress,5,4800,0.1813,-1.4438,-0.1806,10.907,0.44,0.0,900.3,41.2,68.8,95,0.1,200.0
2026-05-30T10:44:10.323242,3,critical_system_stress,2,600,0.1587,-0.3761,-0.2038,1.363,0.44,0.0,507.1,42.1,62.5,95,0.1,46.88
2026-05-30T10:44:27.327400,3,critical_system_stress,4,2400,0.193,-1.3371,-0.2605,5.702,0.42,0.0,1400.4,81.8,69.5,95,0.1,112.5
2026-05-30T10:44:29.003382,4,optimal_conditions,5,4800,0.1874,-0.2736,-0.2735,1.306,3.67,0.0,41.6,0.5,68.8,35,1.0,40.0
2026-05-30T10:44:30.592977,4,optimal_conditions,0,150,0.2552,-0.1308,-0.2781,0.022,6.95,0.0,41.6,0.4,62.8,35,1.0,6.09
2026-05-30T10:44:32.205698,4,optimal_conditions,0,150,0.2614,-0.1042,-0.2925,0.017,8.61,0.0,41.5,0.4,68.8,35,1.0,6.09
2026-05-30T10:44:33.796147,4,optimal_conditions,5,4800,0.2086,0.1897,-0.26,0.558,8.61,0.0,41.6,0.4,68.8,35,1.0,40.0
2026-05-30T10:44:35.410664,4,optimal_conditions,4,2400,0.3253,0.0372,-0.2696,0.279,8.61,0.0,41.4,0.6,69.0,35,1.0,22.5
2026-05-30T10:44:36.994314,4,optimal_conditions,3,1200,0.1071,-0.032,-0.2653,0.139,8.62,0.0,41.9,0.7,62.9,35,1.0,13.75
2026-05-30T10:44:38.596439,4,optimal_conditions,0,150,0.2618,-0.1016,-0.269,0.017,8.62,0.0,41.7,0.5,62.7,35,1.0,6.09
2026-05-30T10:44:40.211342,4,optimal_conditions,5,4800,0.2081,0.2191,-0.2675,0.599,8.01,0.0,41.7,0.6,68.7,35,1.0,40.0
2026-05-30T10:44:41.789548,4,optimal_conditions,4,2400,0.3387,0.0464,-0.2443,0.299,8.01,0.0,42.1,0.5,68.9,35,1.0,22.5
2026-05-30T10:44:43.390174,4,optimal_conditions,5,4800,0.1761,0.239,-0.2219,0.599,8.01,0.0,41.6,0.5,62.7,35,1.0,40.0
2026-05-30T10:44:44.957837,4,optimal_conditions,0,150,0.2178,-0.1039,-0.2168,0.017,8.62,0.0,41.3,0.5,68.7,35,1.0,6.09
2026-05-30T10:44:46.523884,4,optimal_conditions,5,4800,0.2125,0.262,-0.1932,0.557,8.62,0.0,41.6,0.8,46.2,35,1.0,40.0
2026-05-30T10:44:48.089387,4,optimal_conditions,1,300,0.0492,-0.0835,-0.2086,0.035,8.62,0.0,41.6,0.5,46.0,35,1.0,7.19
2026-05-30T10:45:04.481304,4,optimal_conditions,4,2400,0.1892,0.0272,0.0272,0.278,8.62,0.0,41.4,0.5,74.6,35,1.0,22.5
2026-05-30T10:45:06.049030,4,optimal_conditions,1,300,0.0746,-0.1003,-0.0365,0.035,8.62,0.0,41.6,0.5,80.7,35,1.0,7.19
2026-05-30T10:45:07.830005,4,optimal_conditions,0,150,0.272,-0.1217,-0.0649,0.019,7.75,0.0,41.9,0.5,74.4,35,1.0,6.09
2026-05-30T10:45:09.394172,4,optimal_conditions,1,300,0.1216,-0.1137,-0.0771,0.039,7.75,0.0,41.4,0.5,80.6,35,1.0,7.19
2026-05-30T10:45:10.987667,4,optimal_conditions,5,4800,0.1919,0.1947,-0.0227,0.619,7.75,0.0,41.5,0.4,80.8,35,1.0,40.0
2026-05-30T10:45:12.555304,4,optimal_conditions,4,2400,0.3133,0.0159,-0.0163,0.278,8.62,0.0,41.7,0.6,80.8,35,1.0,22.5
2026-05-30T10:45:14.216818,4,optimal_conditions,1,300,0.0779,-0.1003,-0.0283,0.035,8.63,0.0,41.5,0.8,80.5,35,1.0,7.19
2026-05-30T10:45:15.875654,4,optimal_conditions,5,4800,0.1943,0.1689,-0.0036,0.556,8.63,0.0,41.8,0.9,74.2,35,1.0,40.0
2026-05-30T10:45:17.507087,4,optimal_conditions,3,1200,0.1114,-0.0504,-0.0088,0.139,8.63,0.0,41.7,0.6,80.6,35,1.0,13.75
2026-05-30T10:45:19.129367,4,optimal_conditions,5,4800,0.1832,0.1692,0.009,0.557,8.62,0.0,42.9,0.5,74.6,35,1.0,40.0
2026-05-30T10:45:20.759578,4,optimal_conditions,4,2400,0.2961,0.0164,0.0096,0.278,8.63,0.0,41.9,0.5,80.6,35,1.0,22.5
2026-05-30T10:45:22.339447,4,optimal_conditions,5,4800,0.1645,0.1694,0.023,0.556,8.63,0.0,41.5,0.5,74.6,35,1.0,40.0
2026-05-30T10:45:23.921965,4,optimal_conditions,0,150,0.2675,-0.1064,0.013,0.017,8.62,0.0,41.8,0.6,74.7,35,1.0,6.09
2026-05-30T10:45:25.526648,4,optimal_conditions,4,2400,0.1934,0.0161,0.0132,0.278,8.62,0.0,41.6,0.5,80.8,35,1.0,22.5
2026-05-30T10:45:27.135346,4,optimal_conditions,2,600,0.1355,-0.084,0.0067,0.07,8.62,0.0,41.6,1.0,80.6,35,1.0,9.38
2026-05-30T10:45:28.709132,4,optimal_conditions,2,600,0.1222,-0.0838,0.0011,0.07,8.62,0.0,41.7,0.6,80.7,35,1.0,9.38
2026-05-30T10:45:30.322692,4,optimal_conditions,2,600,0.1092,-0.0837,-0.0039,0.07,8.62,0.0,41.7,0.5,80.7,35,1.0,9.38
2026-05-30T10:45:31.890591,4,optimal_conditions,0,150,0.2608,-0.1088,-0.0097,0.017,8.62,0.0,41.7,0.5,80.9,35,1.0,6.09
2026-05-30T10:45:33.456477,4,optimal_conditions,0,150,0.2583,-0.1089,-0.0149,0.017,8.61,0.0,41.7,0.5,81.0,35,1.0,6.09
2026-05-30T10:45:35.030822,4,optimal_conditions,5,4800,0.1919,0.1684,-0.0058,0.557,8.62,0.0,41.6,0.6,74.9,35,1.0,40.0
2026-05-30T10:45:36.627930,4,optimal_conditions,3,1200,0.1066,-0.0504,-0.0097,0.139,8.63,0.0,41.8,0.5,80.7,35,1.0,13.75
2026-05-30T10:45:38.213857,4,optimal_conditions,4,2400,0.2475,0.0161,-0.0038,0.279,8.62,0.0,41.7,0.5,80.8,35,1.0,22.5
2026-05-30T10:45:39.781281,4,optimal_conditions,4,2400,0.262,0.0163,0.0031,0.279,8.6,0.0,41.5,0.4,80.9,35,1.0,22.5
2026-05-30T10:45:41.364842,4,optimal_conditions,4,2400,0.2606,0.0163,0.0096,0.279,8.59,0.0,41.5,0.4,81.0,35,1.0,22.5
2026-05-30T10:45:42.929552,4,optimal_conditions,3,1200,0.1004,-0.0445,-0.0024,0.14,8.6,0.0,41.6,0.5,75.0,35,1.0,13.75
2026-05-30T10:45:44.493704,4,optimal_conditions,0,150,0.2641,-0.1088,-0.0086,0.017,8.62,0.0,41.5,0.5,81.0,35,1.0,6.09
2026-05-30T10:45:46.055922,4,optimal_conditions,0,150,0.2653,-0.1084,-0.009,0.017,8.63,0.0,41.4,0.4,80.7,35,1.0,6.09
2026-05-30T10:45:47.718113,4,optimal_conditions,0,150,0.2762,-0.1062,-0.0228,0.017,8.62,0.0,42.0,0.4,74.4,35,1.0,6.09
2026-05-30T10:45:49.296563,4,optimal_conditions,3,1200,0.1327,-0.0501,-0.0228,0.139,8.62,0.0,41.4,0.4,80.6,35,1.0,13.75
2026-05-30T10:45:50.865592,4,optimal_conditions,3,1200,0.1036,-0.0503,-0.0338,0.139,8.61,0.0,41.9,0.5,80.6,35,1.0,13.75
2026-05-30T10:45:52.439623,4,optimal_conditions,5,4800,0.1771,0.1492,-0.0271,0.557,8.62,0.0,41.7,0.5,80.8,35,1.0,40.0
2026-05-30T10:45:54.008531,4,optimal_conditions,5,4800,0.127,0.1494,-0.0281,0.557,8.62,0.0,41.5,0.5,80.7,35,1.0,40.0
2026-05-30T10:45:55.584155,4,optimal_conditions,2,600,0.1424,-0.084,-0.027,0.07,8.59,0.0,41.4,0.5,80.8,35,1.0,9.38
2026-05-30T10:45:57.154154,4,optimal_conditions,3,1200,0.0975,-0.0504,-0.0303,0.14,8.59,0.0,41.4,0.5,80.7,35,1.0,13.75
2026-05-30T10:45:58.717834,4,optimal_conditions,5,4800,0.1741,0.1491,-0.0187,0.558,8.6,0.0,41.6,0.8,80.7,35,1.0,40.0
2026-05-30T10:46:00.334804,4,optimal_conditions,0,150,0.2777,-0.1087,-0.0199,0.017,8.62,0.0,41.4,0.5,80.9,35,1.0,6.09
2026-05-30T10:46:02.000027,4,optimal_conditions,5,4800,0.1855,0.1482,-0.0083,0.556,8.63,0.0,42.0,0.6,80.8,35,1.0,40.0
2026-05-30T10:46:03.569552,4,optimal_conditions,4,2400,0.3009,0.0261,-0.0016,0.278,8.62,0.0,41.8,0.7,74.8,35,1.0,22.5
2026-05-30T10:46:05.144187,4,optimal_conditions,0,150,0.2972,-0.1089,-0.0016,0.017,8.62,0.0,41.5,0.8,80.9,35,1.0,6.09
2026-05-30T10:46:06.717410,4,optimal_conditions,0,150,0.2822,-0.1089,-0.0154,0.017,8.61,0.0,41.3,0.6,80.9,35,1.0,6.09
2026-05-30T10:46:08.339795,4,optimal_conditions,0,150,0.3117,-0.1066,-0.0183,0.017,8.61,0.0,41.7,0.7,74.7,35,1.0,6.09
2026-05-30T10:46:09.910059,4,optimal_conditions,0,150,0.2689,-0.1093,-0.0245,0.017,8.59,0.0,41.9,0.6,80.7,35,1.0,6.09
2026-05-30T10:46:11.540145,4,optimal_conditions,2,600,0.1056,-0.0841,-0.0295,0.07,8.6,0.0,42.0,0.5,80.8,35,1.0,9.38
2026-05-30T10:46:13.106795,4,optimal_conditions,4,2400,0.2164,0.0163,-0.0295,0.279,8.6,0.0,41.6,0.5,80.8,35,1.0,22.5
2026-05-30T10:46:14.733777,4,optimal_conditions,3,1200,0.0935,-0.0503,-0.0298,0.139,8.61,0.0,41.4,0.5,80.6,35,1.0,13.75
2026-05-30T10:46:16.334848,4,optimal_conditions,5,4800,0.1619,0.1696,-0.0159,0.557,8.62,0.0,41.4,0.5,74.7,35,1.0,40.0
2026-05-30T10:46:17.899530,4,optimal_conditions,3,1200,0.1252,-0.0502,-0.013,0.139,8.62,0.0,41.5,0.5,80.6,35,1.0,13.75
2026-05-30T10:46:19.554776,4,optimal_conditions,0,150,0.3191,-0.1089,-0.0131,0.017,8.62,0.0,41.5,0.9,80.6,35,1.0,6.09
2026-05-30T10:46:21.120302,4,optimal_conditions,0,150,0.299,-0.1089,-0.0161,0.017,8.61,0.0,42.1,0.4,80.7,35,1.0,6.09
2026-05-30T10:46:22.777482,4,optimal_conditions,5,4800,0.1732,0.1723,-0.0049,0.561,8.56,0.0,41.8,0.6,74.6,35,1.0,40.0
2026-05-30T10:46:24.522716,4,optimal_conditions,2,600,0.1405,-0.0847,-0.0166,0.07,8.56,0.0,41.7,1.0,80.6,35,1.0,9.38
2026-05-30T10:46:26.256179,4,optimal_conditions,1,300,0.0979,-0.0983,-0.029,0.035,8.57,0.0,41.9,0.6,74.5,35,1.0,7.19
2026-05-30T10:46:27.860357,4,optimal_conditions,4,2400,0.1982,0.0264,-0.0235,0.278,8.63,0.0,41.7,0.9,74.5,35,1.0,22.5
2026-05-30T10:46:31.221464,4,high_network_activity,0,150,0.3059,-0.2137,-0.0317,0.026,5.76,0.0,242.9,0.6,80.7,45,0.85,6.09
2026-05-30T10:46:34.453352,4,high_network_activity,4,2400,0.1744,0.244,-0.0269,0.812,2.96,0.0,242.5,1.2,74.7,45,0.85,22.5
2026-05-30T10:46:37.662447,4,high_network_activity,4,2400,0.2104,-0.5278,-0.0479,1.546,1.55,0.0,243.0,1.0,80.4,45,0.85,22.5
2026-05-30T10:46:41.032582,4,high_network_activity,4,2400,0.2295,-0.54,-0.0823,1.569,1.53,0.0,242.5,0.7,74.6,45,0.85,22.5
2026-05-30T10:46:44.259865,4,high_network_activity,4,2400,0.227,-0.5513,-0.1112,1.569,1.53,0.0,242.7,0.9,80.6,45,0.85,22.5
2026-05-30T10:46:47.731200,4,high_network_activity,0,150,0.2114,-0.2204,-0.1167,0.106,1.41,0.0,242.5,0.7,80.6,45,0.85,6.09
2026-05-30T10:46:50.959361,4,high_network_activity,0,150,0.2782,-0.2224,-0.1224,0.1,1.5,0.0,242.4,0.8,74.5,45,0.85,6.09
2026-05-30T10:46:54.254787,4,high_network_activity,4,2400,0.2044,-0.4686,-0.1405,1.486,1.62,0.0,242.5,1.8,80.6,45,0.85,22.5
2026-05-30T10:46:57.553402,4,high_network_activity,2,600,0.1415,0.0172,-0.1342,0.371,1.62,0.0,242.7,0.9,80.5,45,0.85,9.38
2026-05-30T10:47:01.010369,4,high_network_activity,1,300,0.113,-0.1396,-0.137,0.195,1.54,0.0,242.5,0.7,80.6,45,0.85,7.19
2026-05-30T10:47:04.294709,4,high_network_activity,0,150,0.2329,-0.224,-0.149,0.101,1.48,0.0,243.0,0.7,80.7,45,0.85,6.09
2026-05-30T10:47:07.479467,4,high_network_activity,5,4800,0.1958,-0.8796,-0.1904,3.097,1.55,0.0,242.9,0.7,74.4,45,0.85,40.0
2026-05-30T10:47:10.654198,4,high_network_activity,0,150,0.2257,-0.227,-0.2103,0.097,1.55,0.0,242.7,0.7,80.6,45,0.85,6.09
2026-05-30T10:47:14.406080,4,high_network_activity,2,600,0.124,0.0533,-0.2051,0.411,1.46,0.0,242.8,1.4,80.7,45,0.85,9.38
2026-05-30T10:47:17.661364,4,high_network_activity,1,300,0.1074,-0.1289,-0.2061,0.205,1.47,0.0,242.8,1.2,74.5,45,0.85,7.19
2026-05-30T10:47:20.925864,4,high_network_activity,5,4800,0.1905,-0.9025,-0.2458,3.35,1.43,0.0,242.3,0.7,80.7,45,0.85,40.0
2026-05-30T10:47:24.105562,4,high_network_activity,5,4800,0.1279,-0.8802,-0.2984,3.036,1.58,0.0,242.8,0.8,74.7,45,0.85,40.0
2026-05-30T10:47:27.375631,4,high_network_activity,2,600,0.1462,0.023,-0.293,0.373,1.61,0.0,242.8,0.9,74.5,45,0.85,9.38
2026-05-30T10:47:30.105241,4,high_network_activity,4,2400,0.2039,-0.0952,-0.2929,1.04,2.31,0.0,81.8,24.5,74.5,88,0.7,66.38
2026-05-30T10:47:32.113187,4,thermal_throttling_start,4,2400,0.2271,0.0958,-0.2894,0.616,3.89,0.0,81.9,23.2,74.7,88,0.7,66.38
2026-05-30T10:47:33.972309,4,thermal_throttling_start,5,4800,0.1913,-0.1224,-0.2848,0.863,5.56,0.0,81.8,22.9,74.7,88,0.7,118.0
2026-05-30T10:47:35.885010,4,thermal_throttling_start,3,1200,0.2158,-0.1413,-0.3041,0.216,5.56,0.0,81.9,23.4,80.4,88,0.7,40.56
2026-05-30T10:47:37.810028,4,thermal_throttling_start,2,600,0.104,-0.1784,-0.2866,0.108,5.56,0.0,82.1,23.2,80.6,88,0.7,27.66
2026-05-30T10:47:39.733513,4,thermal_throttling_start,5,4800,0.2253,-0.1426,-0.2668,0.864,5.56,0.0,81.9,22.9,80.5,88,0.7,118.0
2026-05-30T10:47:41.716233,4,thermal_throttling_start,1,300,0.0651,-0.1967,-0.249,0.054,5.56,0.0,81.9,22.8,80.4,88,0.7,21.2
2026-05-30T10:47:43.612359,4,thermal_throttling_start,2,600,0.0988,-0.178,-0.2469,0.108,5.56,0.0,81.8,22.8,80.5,88,0.7,27.66
2026-05-30T10:47:45.441898,4,thermal_throttling_start,4,2400,0.19,-0.0551,-0.2385,0.432,5.56,0.0,82.1,23.0,74.5,88,0.7,66.38
2026-05-30T10:47:47.320418,4,thermal_throttling_start,1,300,0.0936,-0.1941,-0.2248,0.054,5.56,0.0,81.4,23.3,74.6,88,0.7,21.2
2026-05-30T10:47:49.227554,4,thermal_throttling_start,0,150,0.1633,-0.2037,-0.2359,0.027,5.56,0.0,81.7,22.8,74.4,88,0.7,17.98
2026-05-30T10:47:51.220531,4,thermal_throttling_start,2,600,0.0879,-0.1784,-0.2378,0.108,5.56,0.0,82.0,23.1,80.7,88,0.7,27.66
2026-05-30T10:47:53.169931,4,thermal_throttling_start,4,2400,0.1863,-0.0651,-0.2299,0.432,5.56,0.0,81.7,22.7,80.6,88,0.7,66.38
2026-05-30T10:47:55.209933,4,thermal_throttling_start,0,150,0.1526,-0.2062,-0.1962,0.027,5.56,0.0,81.4,23.0,80.7,88,0.7,17.98
2026-05-30T10:47:57.330584,4,thermal_throttling_start,3,1200,0.1804,-0.1417,-0.1919,0.216,5.56,0.0,81.6,23.7,80.7,88,0.7,40.56
2026-05-30T10:47:59.216142,4,thermal_throttling_start,1,300,0.1133,-0.1979,-0.2045,0.054,5.56,0.0,81.6,24.5,80.7,88,0.7,21.2
2026-05-30T10:48:01.120902,4,thermal_throttling_start,5,4800,0.2523,-0.1227,-0.2042,0.863,5.56,0.0,81.7,23.1,74.5,88,0.7,118.0
2026-05-30T10:48:03.010089,4,thermal_throttling_start,3,1200,0.221,-0.1405,-0.1661,0.216,5.56,0.0,81.8,22.8,80.6,88,0.7,40.56
2026-05-30T10:48:04.918221,4,thermal_throttling_start,4,2400,0.1961,-0.0554,-0.1248,0.432,5.56,0.0,81.8,23.1,74.7,88,0.7,66.38
2026-05-30T10:48:06.817324,4,thermal_throttling_start,2,600,0.107,-0.174,-0.1347,0.108,5.56,0.0,81.7,22.8,74.7,88,0.7,27.66
2026-05-30T10:48:08.715564,4,thermal_throttling_start,3,1200,0.2103,-0.1405,-0.1369,0.216,5.56,0.0,81.5,22.9,80.6,88,0.7,40.56
2026-05-30T10:48:10.544864,4,thermal_throttling_start,3,1200,0.1849,-0.1341,-0.1484,0.216,5.56,0.0,82.1,22.8,74.6,88,0.7,40.56
2026-05-30T10:48:12.417061,4,thermal_throttling_start,5,4800,0.2245,-0.1422,-0.1494,0.863,5.56,0.0,81.5,22.8,80.8,88,0.7,118.0
2026-05-30T10:48:14.247315,4,thermal_throttling_start,4,2400,0.2801,-0.0654,-0.1456,0.431,5.56,0.0,81.5,22.8,80.5,88,0.7,66.38
2026-05-30T10:48:16.131353,4,thermal_throttling_start,2,600,0.0947,-0.1779,-0.1456,0.105,5.72,0.0,81.6,23.0,80.5,88,0.7,27.66
2026-05-30T10:49:08.541590,1,optimal_conditions,4,2400,0.1914,0.0492,0.0492,0.279,8.61,0.0,41.8,0.4,62.5,35,1.0,22.5
2026-05-30T10:49:10.107069,1,optimal_conditions,4,2400,0.2593,0.0381,0.0437,0.279,8.61,0.0,42.1,0.4,68.7,35,1.0,22.5
2026-05-30T10:49:11.681410,1,optimal_conditions,5,4800,0.1661,0.1895,0.0923,0.557,8.62,0.0,41.6,0.4,68.7,35,1.0,40.0
2026-05-30T10:49:13.267084,1,optimal_conditions,4,2400,0.303,0.0482,0.0813,0.278,8.62,0.0,41.6,0.8,62.6,35,1.0,22.5
2026-05-30T10:49:14.839242,1,optimal_conditions,0,150,0.2826,-0.1015,0.0447,0.017,8.62,0.0,41.4,0.5,62.6,35,1.0,6.09
2026-05-30T10:49:16.443076,1,optimal_conditions,3,1200,0.1037,-0.0315,0.032,0.139,8.62,0.0,41.6,0.5,62.6,35,1.0,13.75
2026-05-30T10:49:18.038950,1,optimal_conditions,0,150,0.2856,-0.104,0.0126,0.017,8.62,0.0,41.5,0.5,68.8,35,1.0,6.09
2026-05-30T10:49:19.839840,1,optimal_conditions,0,150,0.2778,-0.1039,-0.002,0.017,8.63,0.0,41.9,0.6,68.7,35,1.0,6.09
2026-05-30T10:49:21.435899,1,optimal_conditions,2,600,0.1038,-0.0714,-0.0097,0.07,8.63,0.0,41.9,0.5,62.6,35,1.0,9.38
2026-05-30T10:49:23.000487,1,optimal_conditions,4,2400,0.2183,0.0379,-0.0049,0.278,8.63,0.0,41.4,0.5,68.7,35,1.0,22.5
2026-05-30T10:49:24.567657,1,optimal_conditions,4,2400,0.2655,0.0492,-0.0,0.278,8.62,0.0,42.2,0.4,62.5,35,1.0,22.5
2026-05-30T10:49:26.132605,1,optimal_conditions,4,2400,0.2655,0.0481,0.004,0.278,8.62,0.0,41.5,0.8,62.6,35,1.0,22.5
2026-05-30T10:49:27.730696,1,optimal_conditions,3,1200,0.1915,-0.038,0.0008,0.139,8.62,0.0,41.7,0.6,68.8,35,1.0,13.75
2026-05-30T10:49:29.334327,1,optimal_conditions,0,150,0.2749,-0.1017,-0.0066,0.017,8.61,0.0,41.4,0.5,62.7,35,1.0,6.09
2026-05-30T10:49:30.899880,1,optimal_conditions,2,600,0.1168,-0.0757,-0.0112,0.07,8.62,0.0,41.3,0.6,68.8,35,1.0,9.38
2026-05-30T10:49:32.727963,1,optimal_conditions,5,4800,0.1843,0.2097,0.0026,0.558,8.61,0.0,41.3,0.4,62.8,35,1.0,40.0
2026-05-30T10:49:34.309541,1,optimal_conditions,2,600,0.1518,-0.0763,-0.002,0.07,8.55,0.0,41.4,0.4,68.6,35,1.0,9.38
2026-05-30T10:49:35.956121,1,optimal_conditions,1,300,0.1051,-0.0926,-0.007,0.035,8.54,0.0,41.6,0.4,62.4,35,1.0,7.19
2026-05-30T10:49:37.522985,1,optimal_conditions,2,600,0.1197,-0.0766,-0.0107,0.07,8.55,0.0,41.7,0.6,68.8,35,1.0,9.38
2026-05-30T10:49:39.093194,1,optimal_conditions,3,1200,0.118,-0.038,-0.0121,0.139,8.61,0.0,41.4,0.6,68.8,35,1.0,13.75
2026-05-30T10:49:40.741627,1,optimal_conditions,4,2400,0.2302,0.0377,-0.0126,0.278,8.62,0.0,41.7,0.5,68.8,35,1.0,22.5
2026-05-30T10:49:42.335059,1,optimal_conditions,0,150,0.2834,-0.1015,-0.0196,0.017,8.62,0.0,41.3,0.4,62.8,35,1.0,6.09
2026-05-30T10:49:43.925234,1,optimal_conditions,5,4800,0.1948,0.1896,-0.0196,0.557,8.62,0.0,41.6,0.5,68.5,35,1.0,40.0
